chromosome  window_start  window_end  n_genes  gene_coverage  window_size  gene_proportion
chr1	0	50000	3	21487	50000	0.4297400
chr1	50000	100000	4	24207	50000	0.4841400
chr1	100000	150000	5	8464	50000	0.1692800
chr1	150000	200000	5	5103	50000	0.1020600
chr1	200000	250000	0	0	50000	0.0000000
chr1	250000	300000	1	1250	50000	0.0250000
chr1	300000	350000	5	6481	50000	0.1296200
chr1	350000	400000	0	0	50000	0.0000000
chr1	400000	450000	2	7619	50000	0.1523800
chr1	450000	500000	0	0	50000	0.0000000
chr1	500000	550000	4	6741	50000	0.1348200
chr1	550000	600000	0	0	50000	0.0000000
chr1	600000	650000	1	2430	50000	0.0486000
chr1	650000	700000	2	2515	50000	0.0503000
chr1	700000	750000	4	15011	50000	0.3002200
chr1	750000	800000	4	7183	50000	0.1436600
chr1	800000	850000	1	15782	50000	0.3156400
chr1	850000	900000	2	5457	50000	0.1091400
chr1	900000	950000	1	6034	50000	0.1206800
chr1	950000	1000000	1	14828	50000	0.2965600
chr1	1000000	1050000	14	20257	50000	0.4051400
chr1	1050000	1100000	5	8834	50000	0.1766800
chr1	1100000	1150000	0	0	50000	0.0000000
chr1	1150000	1200000	3	7531	50000	0.1506200
chr1	1200000	1250000	1	6767	50000	0.1353400
chr1	1250000	1300000	6	26471	50000	0.5294200
chr1	1300000	1350000	6	14205	50000	0.2841000
chr1	1350000	1400000	0	0	50000	0.0000000
chr1	1400000	1450000	1	379	50000	0.0075800
chr1	1450000	1500000	2	3707	50000	0.0741400
chr1	1500000	1550000	5	9284	50000	0.1856800
chr1	1550000	1600000	2	1099	50000	0.0219800
chr1	1600000	1650000	1	498	50000	0.0099600
chr1	1650000	1700000	0	0	50000	0.0000000
chr1	1700000	1750000	0	0	50000	0.0000000
chr1	1750000	1800000	4	5584	50000	0.1116800
chr1	1800000	1850000	0	0	50000	0.0000000
chr1	1850000	1900000	0	0	50000	0.0000000
chr1	1900000	1950000	5	8374	50000	0.1674800
chr1	1950000	2000000	3	23513	50000	0.4702600
chr1	2000000	2050000	1	18130	50000	0.3626000
chr1	2050000	2100000	1	5278	50000	0.1055600
chr1	2100000	2150000	1	493	50000	0.0098600
chr1	2150000	2200000	0	0	50000	0.0000000
chr1	2200000	2250000	2	12841	50000	0.2568200
chr1	2250000	2300000	2	10890	50000	0.2178000
chr1	2300000	2350000	1	3913	50000	0.0782600
chr1	2350000	2400000	1	597	50000	0.0119400
chr1	2400000	2450000	1	4701	50000	0.0940200
chr1	2450000	2500000	0	0	50000	0.0000000
chr1	2500000	2550000	0	0	50000	0.0000000
chr1	2550000	2600000	4	3639	50000	0.0727800
chr1	2600000	2650000	6	11339	50000	0.2267800
chr1	2650000	2700000	2	1026	50000	0.0205200
chr1	2700000	2750000	4	9699	50000	0.1939800
chr1	2750000	2800000	9	20379	50000	0.4075800
chr1	2800000	2850000	7	22284	50000	0.4456800
chr1	2850000	2900000	3	3744	50000	0.0748800
chr1	2900000	2950000	0	0	50000	0.0000000
chr1	2950000	3000000	1	577	50000	0.0115400
chr1	3000000	3050000	2	6073	50000	0.1214600
chr1	3050000	3100000	6	14032	50000	0.2806400
chr1	3100000	3150000	5	3343	50000	0.0668600
chr1	3150000	3200000	4	3738	50000	0.0747600
chr1	3200000	3250000	2	1527	50000	0.0305400
chr1	3250000	3300000	2	3903	50000	0.0780600
chr1	3300000	3350000	0	0	50000	0.0000000
chr1	3350000	3400000	1	1959	50000	0.0391800
chr1	3400000	3450000	4	4390	50000	0.0878000
chr1	3450000	3500000	1	288	50000	0.0057600
chr1	3500000	3550000	1	3819	50000	0.0763800
chr1	3550000	3600000	5	13578	50000	0.2715600
chr1	3600000	3650000	7	31373	50000	0.6274600
chr1	3650000	3700000	5	27269	50000	0.5453800
chr1	3700000	3750000	6	6630	50000	0.1326000
chr1	3750000	3800000	2	2070	50000	0.0414000
